y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI,y2_state,y2_state_name
47,08,CO,Colorado,2056,3242,160053,CO,Colorado
47,05,AR,Arkansas,1960,3544,117653,AR,Arkansas
47,29,MO,Missouri,1722,3042,106168,MO,Missouri
47,42,PA,Pennsylvania,1459,2326,116302,PA,Pennsylvania
47,04,AZ,Arizona,1405,2373,124164,AZ,Arizona
47,53,WA,Washington,1371,2308,105971,WA,Washington
47,57,,,1146,2050,92246,,
47,22,LA,Louisiana,987,1682,58283,LA,Louisiana
47,24,MD,Maryland,955,1513,66483,MD,Maryland
47,55,WI,Wisconsin,906,1525,52094,WI,Wisconsin
47,25,MA,Massachusetts,822,1201,60768,MA,Massachusetts
47,40,OK,Oklahoma,731,1324,46414,OK,Oklahoma
47,27,MN,Minnesota,677,1173,48816,MN,Minnesota
47,34,NJ,New Jersey,669,1057,49513,NJ,New Jersey
47,32,NV,Nevada,640,1007,49319,NV,Nevada
47,41,OR,Oregon,600,923,39805,OR,Oregon
47,49,UT,Utah,546,1002,46803,UT,Utah
47,20,KS,Kansas,540,1024,33463,KS,Kansas
47,19,IA,Iowa,461,851,30152,IA,Iowa
47,54,WV,West Virginia,426,760,20814,WV,West Virginia
47,09,CT,Connecticut,368,589,31844,CT,Connecticut
47,11,DC,District Of Columbia,355,416,27012,DC,District Of Columbia
47,35,NM,New Mexico,333,548,25387,NM,New Mexico
47,15,HI,Hawaii,306,603,19542,HI,Hawaii
47,31,NE,Nebraska,272,485,15065,NE,Nebraska
47,16,ID,Idaho,262,471,17910,ID,Idaho
47,02,AK,Alaska,258,499,16014,AK,Alaska
47,23,ME,Maine,246,406,15611,ME,Maine
47,30,MT,Montana,235,378,17903,MT,Montana
47,33,NH,New Hampshire,211,364,18872,NH,New Hampshire
47,46,SD,South Dakota,167,306,12472,SD,South Dakota
47,10,DE,Delaware,156,248,9242,DE,Delaware
47,44,RI,Rhode Island,153,242,10038,RI,Rhode Island
47,56,WY,Wyoming,151,283,10028,WY,Wyoming
47,38,ND,North Dakota,128,214,6355,ND,North Dakota
47,50,VT,Vermont,120,178,7798,VT,Vermont
48,96,US+FO,Total Migration-US and Foreign,259354,456898,21047435,US+FO,Total Migration-US and Foreign
48,97,US,Total Migration-US,250767,440888,20151443,US,Total Migration-US
48,98,FO,Total Migration-Foreign,8587,16010,895992,FO,Total Migration-Foreign
48,97,US,Total Migration-US,569431,1041508,42113492,US,Total Migration-US
48,48,TX,Texas,10721364,22633880,1068343065,TX,Texas
48,06,CA,California,24970,41232,2384297,CA,California
48,12,FL,Florida,20050,35016,1838742,FL,Florida
48,08,CO,Colorado,14923,25282,1326579,CO,Colorado
48,40,OK,Oklahoma,11582,21762,733297,OK,Oklahoma
48,22,LA,Louisiana,10522,19642,566719,LA,Louisiana
48,36,NY,New York,9433,13765,930347,NY,New York
48,53,WA,Washington,9307,15695,859763,WA,Washington
48,13,GA,Georgia,9120,16796,660580,GA,Georgia
48,37,NC,North Carolina,8694,15847,760390,NC,North Carolina
48,57,,,8587,16010,895992,,
48,04,AZ,Arizona,8463,14676,711046,AZ,Arizona
48,17,IL,Illinois,8236,13611,758963,IL,Illinois
48,51,VA,Virginia,7641,14008,652429,VA,Virginia
48,05,AR,Arkansas,7451,13787,498899,AR,Arkansas
48,35,NM,New Mexico,7197,13318,450895,NM,New Mexico
48,47,TN,Tennessee,6952,12672,606329,TN,Tennessee
48,29,MO,Missouri,5785,10462,387468,MO,Missouri
48,39,OH,Ohio,5212,9346,363849,OH,Ohio
48,26,MI,Michigan,5039,8838,331535,MI,Michigan
48,42,PA,Pennsylvania,4630,8017,403073,PA,Pennsylvania
48,20,KS,Kansas,3876,7338,253786,KS,Kansas
48,45,SC,South Carolina,3840,7083,337563,SC,South Carolina
48,01,AL,Alabama,3748,7120,269155,AL,Alabama
48,18,IN,Indiana,3701,6700,229666,IN,Indiana
48,32,NV,Nevada,3689,6290,285402,NV,Nevada
48,24,MD,Maryland,3560,6367,283281,MD,Maryland
48,25,MA,Massachusetts,3394,5207,322656,MA,Massachusetts
48,41,OR,Oregon,3335,5318,252306,OR,Oregon
48,28,MS,Mississippi,3314,6408,175491,MS,Mississippi
48,49,UT,Utah,3308,6282,265960,UT,Utah
48,27,MN,Minnesota,3208,5633,225101,MN,Minnesota
48,34,NJ,New Jersey,3152,5331,300944,NJ,New Jersey
48,55,WI,Wisconsin,2985,5216,198004,WI,Wisconsin
48,21,KY,Kentucky,2430,4631,159111,KY,Kentucky
48,19,IA,Iowa,2099,3808,124006,IA,Iowa
48,15,HI,Hawaii,1891,3726,127669,HI,Hawaii
48,31,NE,Nebraska,1860,3390,112651,NE,Nebraska
48,16,ID,Idaho,1517,2956,117891,ID,Idaho
48,09,CT,Connecticut,1442,2376,157528,CT,Connecticut
48,02,AK,Alaska,1256,2433,86950,AK,Alaska
48,11,DC,District Of Columbia,1180,1460,99692,DC,District Of Columbia
48,30,MT,Montana,1064,1955,88009,MT,Montana
48,38,ND,North Dakota,874,1617,45326,ND,North Dakota
48,46,SD,South Dakota,817,1452,60729,SD,South Dakota
48,23,ME,Maine,767,1327,67019,ME,Maine
48,56,WY,Wyoming,757,1364,65598,WY,Wyoming
48,54,WV,West Virginia,600,1172,38820,WV,West Virginia
48,33,NH,New Hampshire,589,987,69491,NH,New Hampshire
48,10,DE,Delaware,511,857,43073,DE,Delaware
48,44,RI,Rhode Island,469,737,36694,RI,Rhode Island
48,50,VT,Vermont,327,575,26673,VT,Vermont
49,96,US+FO,Total Migration-US and Foreign,43480,80555,3262999,US+FO,Total Migration-US and Foreign
49,97,US,Total Migration-US,42699,79014,3197599,US,Total Migration-US
49,98,FO,Total Migration-Foreign,781,1541,65399,FO,Total Migration-Foreign
49,97,US,Total Migration-US,46376,85677,3144434,US,Total Migration-US
49,49,UT,Utah,1203063,2715289,123827248,UT,Utah
49,06,CA,California,4787,8013,363946,CA,California
49,48,TX,Texas,3597,7251,291372,TX,Texas
49,04,AZ,Arizona,3210,6079,245919,AZ,Arizona
49,16,ID,Idaho,3137,6276,201576,ID,Idaho
49,32,NV,Nevada,2473,4490,203303,NV,Nevada
49,53,WA,Washington,2362,3975,177038,WA,Washington
49,08,CO,Colorado,2240,3732,156882,CO,Colorado
49,12,FL,Florida,2210,4228,203503,FL,Florida
49,41,OR,Oregon,1491,2447,103680,OR,Oregon
49,37,NC,North Carolina,1109,2194,79780,NC,North Carolina
49,36,NY,New York,964,1355,81082,NY,New York
49,51,VA,Virginia,897,1817,77373,VA,Virginia
49,56,WY,Wyoming,820,1613,51346,WY,Wyoming
49,13,GA,Georgia,796,1580,57495,GA,Georgia
49,57,,,781,1541,65399,,
49,29,MO,Missouri,723,1596,45183,MO,Missouri
49,17,IL,Illinois,709,1134,49928,IL,Illinois
49,47,TN,Tennessee,679,1338,52276,TN,Tennessee
49,30,MT,Montana,666,1188,45057,MT,Montana
49,39,OH,Ohio,640,1232,46770,OH,Ohio
49,26,MI,Michigan,588,1036,41166,MI,Michigan
49,42,PA,Pennsylvania,587,1002,43784,PA,Pennsylvania
49,15,HI,Hawaii,533,1113,35118,HI,Hawaii
49,35,NM,New Mexico,530,901,31267,NM,New Mexico
49,45,SC,South Carolina,516,1094,38622,SC,South Carolina
49,27,MN,Minnesota,487,912,39281,MN,Minnesota
49,40,OK,Oklahoma,453,956,28966,OK,Oklahoma
49,18,IN,Indiana,407,868,25080,IN,Indiana
49,55,WI,Wisconsin,406,717,27274,WI,Wisconsin
49,25,MA,Massachusetts,392,625,37490,MA,Massachusetts
49,24,MD,Maryland,360,617,30206,MD,Maryland
49,01,AL,Alabama,342,754,26718,AL,Alabama
49,20,KS,Kansas,328,690,19866,KS,Kansas
49,05,AR,Arkansas,328,724,22853,AR,Arkansas
49,02,AK,Alaska,324,607,23966,AK,Alaska
49,19,IA,Iowa,303,564,18853,IA,Iowa
49,21,KY,Kentucky,296,677,20331,KY,Kentucky
49,34,NJ,New Jersey,269,431,26402,NJ,New Jersey
49,31,NE,Nebraska,243,513,16351,NE,Nebraska
49,46,SD,South Dakota,185,326,17465,SD,South Dakota
49,09,CT,Connecticut,173,293,13587,CT,Connecticut
49,22,LA,Louisiana,172,305,11037,LA,Louisiana
49,38,ND,North Dakota,163,327,9438,ND,North Dakota
49,23,ME,Maine,150,267,10540,ME,Maine
49,28,MS,Mississippi,142,284,8346,MS,Mississippi
49,33,NH,New Hampshire,123,202,9495,NH,New Hampshire
49,50,VT,Vermont,110,192,9405,VT,Vermont
49,11,DC,District Of Columbia,101,120,7912,DC,District Of Columbia
49,54,WV,West Virginia,84,172,5880,WV,West Virginia
49,44,RI,Rhode Island,48,92,3751,RI,Rhode Island
49,10,DE,Delaware,46,95,3639,DE,Delaware
50,96,US+FO,Total Migration-US and Foreign,11792,17155,847372,US+FO,Total Migration-US and Foreign
50,97,US,Total Migration-US,11576,16855,832731,US,Total Migration-US
50,98,FO,Total Migration-Foreign,216,300,14641,FO,Total Migration-Foreign
50,97,US,Total Migration-US,6367,9418,380940,US,Total Migration-US
50,50,VT,Vermont,279211,511458,24463759,VT,Vermont
50,36,NY,New York,1546,2106,103524,NY,New York
50,33,NH,New Hampshire,1353,1994,87363,NH,New Hampshire
50,25,MA,Massachusetts,1339,1706,96067,MA,Massachusetts
50,12,FL,Florida,1043,1634,107070,FL,Florida
50,37,NC,North Carolina,537,848,39498,NC,North Carolina
50,23,ME,Maine,503,698,33761,ME,Maine
50,06,CA,California,440,595,35291,CA,California
50,09,CT,Connecticut,428,633,33140,CT,Connecticut
50,42,PA,Pennsylvania,360,515,21425,PA,Pennsylvania
50,08,CO,Colorado,349,448,22398,CO,Colorado
50,48,TX,Texas,312,516,23975,TX,Texas
50,45,SC,South Carolina,294,534,22142,SC,South Carolina
50,51,VA,Virginia,263,437,19397,VA,Virginia
50,57,,,216,300,14641,,
50,34,NJ,New Jersey,209,307,17994,NJ,New Jersey
50,53,WA,Washington,201,279,12639,WA,Washington
50,47,TN,Tennessee,186,292,12167,TN,Tennessee
50,04,AZ,Arizona,174,256,14419,AZ,Arizona
50,24,MD,Maryland,138,214,9138,MD,Maryland
50,49,UT,Utah,134,182,8006,UT,Utah
50,41,OR,Oregon,133,188,7480,OR,Oregon
50,39,OH,Ohio,133,203,7851,OH,Ohio
50,17,IL,Illinois,133,176,8246,IL,Illinois
50,13,GA,Georgia,133,222,8811,GA,Georgia
50,44,RI,Rhode Island,132,171,7866,RI,Rhode Island
50,26,MI,Michigan,124,205,8606,MI,Michigan
50,11,DC,District Of Columbia,95,105,7108,DC,District Of Columbia
50,27,MN,Minnesota,87,116,4837,MN,Minnesota
50,30,MT,Montana,77,108,5559,MT,Montana
50,55,WI,Wisconsin,73,109,4144,WI,Wisconsin
50,18,IN,Indiana,69,108,3695,IN,Indiana
50,01,AL,Alabama,59,106,4793,AL,Alabama
50,21,KY,Kentucky,50,80,2569,KY,Kentucky
50,29,MO,Missouri,48,83,2509,MO,Missouri
50,32,NV,Nevada,46,72,4182,NV,Nevada
50,16,ID,Idaho,46,99,3677,ID,Idaho
50,35,NM,New Mexico,43,66,3634,NM,New Mexico
50,40,OK,Oklahoma,36,59,1370,OK,Oklahoma
50,02,AK,Alaska,35,43,1778,AK,Alaska
50,22,LA,Louisiana,33,53,2253,LA,Louisiana
50,56,WY,Wyoming,26,37,2103,WY,Wyoming
50,15,HI,Hawaii,26,41,1762,HI,Hawaii
50,10,DE,Delaware,26,38,2098,DE,Delaware
50,54,WV,West Virginia,23,42,1591,WV,West Virginia
50,20,KS,Kansas,23,47,1532,KS,Kansas
50,05,AR,Arkansas,17,21,710,AR,Arkansas
50,46,SD,South Dakota,15,23,1190,SD,South Dakota
50,19,IA,Iowa,15,23,776,IA,Iowa
50,28,MS,Mississippi,11,17,586,MS,Mississippi
51,96,US+FO,Total Migration-US and Foreign,140246,241233,12605997,US+FO,Total Migration-US and Foreign
51,97,US,Total Migration-US,135188,230262,12076054,US,Total Migration-US
51,98,FO,Total Migration-Foreign,5058,10971,529943,FO,Total Migration-Foreign
51,97,US,Total Migration-US,193201,330640,13801589,US,Total Migration-US
51,51,VA,Virginia,3236632,6500756,355179716,VA,Virginia
51,37,NC,North Carolina,15148,26310,1203497,NC,North Carolina
51,12,FL,Florida,14194,25540,1684302,FL,Florida
51,24,MD,Maryland,13353,21646,1173876,MD,Maryland
51,48,TX,Texas,9124,17038,829313,TX,Texas
51,06,CA,California,8264,13940,763296,CA,California
51,36,NY,New York,6504,9263,520810,NY,New York
51,42,PA,Pennsylvania,5558,8802,457973,PA,Pennsylvania
51,11,DC,District Of Columbia,5130,6216,529588,DC,District Of Columbia
51,13,GA,Georgia,5099,9204,400793,GA,Georgia
51,57,,,5058,10971,529943,,
51,45,SC,South Carolina,4896,8853,506334,SC,South Carolina
51,47,TN,Tennessee,4371,7627,338867,TN,Tennessee
51,54,WV,West Virginia,3792,6733,255918,WV,West Virginia
51,08,CO,Colorado,3276,5190,292476,CO,Colorado
51,39,OH,Ohio,2895,5147,226586,OH,Ohio
51,53,WA,Washington,2660,4619,255468,WA,Washington
51,34,NJ,New Jersey,2636,4139,239562,NJ,New Jersey
51,17,IL,Illinois,2209,3619,188258,IL,Illinois
51,25,MA,Massachusetts,2189,3135,197166,MA,Massachusetts
51,04,AZ,Arizona,1804,3039,175795,AZ,Arizona
51,26,MI,Michigan,1684,2997,138805,MI,Michigan
51,01,AL,Alabama,1548,3108,140656,AL,Alabama
51,21,KY,Kentucky,1167,2127,83156,KY,Kentucky
51,18,IN,Indiana,1167,2081,85799,IN,Indiana
51,29,MO,Missouri,1112,2019,83567,MO,Missouri
51,10,DE,Delaware,1084,1846,111480,DE,Delaware
51,09,CT,Connecticut,1055,1772,93676,CT,Connecticut
51,15,HI,Hawaii,1026,2204,83558,HI,Hawaii
51,32,NV,Nevada,926,1567,81421,NV,Nevada
51,55,WI,Wisconsin,862,1454,62384,WI,Wisconsin
51,49,UT,Utah,845,1570,78636,UT,Utah
51,22,LA,Louisiana,841,1596,62927,LA,Louisiana
51,27,MN,Minnesota,786,1333,64230,MN,Minnesota
51,41,OR,Oregon,717,1126,61686,OR,Oregon
51,40,OK,Oklahoma,684,1339,49725,OK,Oklahoma
51,28,MS,Mississippi,651,1245,42667,MS,Mississippi
51,20,KS,Kansas,616,1268,49499,KS,Kansas
51,23,ME,Maine,558,958,50369,ME,Maine
51,35,NM,New Mexico,554,959,47897,NM,New Mexico
51,33,NH,New Hampshire,509,884,59418,NH,New Hampshire
51,05,AR,Arkansas,489,945,42560,AR,Arkansas
51,02,AK,Alaska,466,823,29682,AK,Alaska
51,19,IA,Iowa,422,748,31155,IA,Iowa
51,44,RI,Rhode Island,415,787,41146,RI,Rhode Island
51,16,ID,Idaho,381,724,35242,ID,Idaho
51,31,NE,Nebraska,375,743,29025,NE,Nebraska
51,30,MT,Montana,281,454,21637,MT,Montana
51,46,SD,South Dakota,261,523,24762,SD,South Dakota
51,50,VT,Vermont,246,364,21490,VT,Vermont
51,38,ND,North Dakota,180,324,10937,ND,North Dakota
51,56,WY,Wyoming,178,314,16984,WY,Wyoming
53,96,US+FO,Total Migration-US and Foreign,117083,201140,11868409,US+FO,Total Migration-US and Foreign
53,97,US,Total Migration-US,112345,192657,11248232,US,Total Migration-US
53,98,FO,Total Migration-Foreign,4738,8483,620177,FO,Total Migration-Foreign
53,97,US,Total Migration-US,100949,165263,8179434,US,Total Migration-US
53,53,WA,Washington,3074607,6052494,371552108,WA,Washington
53,06,CA,California,17871,27750,2077271,CA,California
53,41,OR,Oregon,12212,18883,888892,OR,Oregon
53,48,TX,Texas,9863,19119,1177650,TX,Texas
53,04,AZ,Arizona,8011,13636,899193,AZ,Arizona
53,16,ID,Idaho,6151,11112,524598,ID,Idaho
53,12,FL,Florida,5661,10597,745422,FL,Florida
53,57,,,4738,8483,620177,,
53,36,NY,New York,3513,4680,418947,NY,New York
53,08,CO,Colorado,3480,5520,335071,CO,Colorado
53,32,NV,Nevada,2580,4336,300285,NV,Nevada
53,51,VA,Virginia,2575,4995,256177,VA,Virginia
53,30,MT,Montana,2530,4395,219827,MT,Montana
53,37,NC,North Carolina,2464,4695,245507,NC,North Carolina
53,13,GA,Georgia,2278,4447,208824,GA,Georgia
53,17,IL,Illinois,2158,3327,207439,IL,Illinois
53,49,UT,Utah,2147,3764,192328,UT,Utah
53,47,TN,Tennessee,1956,3863,179797,TN,Tennessee
53,15,HI,Hawaii,1761,3274,179651,HI,Hawaii
53,45,SC,South Carolina,1443,2983,139236,SC,South Carolina
53,39,OH,Ohio,1434,2394,116477,OH,Ohio
53,29,MO,Missouri,1383,2702,105613,MO,Missouri
53,42,PA,Pennsylvania,1374,2225,126170,PA,Pennsylvania
53,26,MI,Michigan,1328,2246,122985,MI,Michigan
53,27,MN,Minnesota,1315,2128,115212,MN,Minnesota
53,02,AK,Alaska,1310,2203,91260,AK,Alaska
53,25,MA,Massachusetts,1308,1880,157051,MA,Massachusetts
53,24,MD,Maryland,1109,2050,118351,MD,Maryland
53,55,WI,Wisconsin,1089,1758,86573,WI,Wisconsin
53,40,OK,Oklahoma,1050,2155,68366,OK,Oklahoma
53,34,NJ,New Jersey,1007,1540,132736,NJ,New Jersey
53,35,NM,New Mexico,919,1512,68100,NM,New Mexico
53,18,IN,Indiana,894,1618,61967,IN,Indiana
53,01,AL,Alabama,814,1603,61784,AL,Alabama
53,20,KS,Kansas,778,1491,61568,KS,Kansas
53,21,KY,Kentucky,677,1364,44968,KY,Kentucky
53,05,AR,Arkansas,615,1212,48472,AR,Arkansas
53,19,IA,Iowa,605,1107,37669,IA,Iowa
53,22,LA,Louisiana,557,999,40776,LA,Louisiana
53,11,DC,District Of Columbia,447,594,50372,DC,District Of Columbia
53,56,WY,Wyoming,445,761,69120,WY,Wyoming
53,09,CT,Connecticut,445,764,43617,CT,Connecticut
53,46,SD,South Dakota,444,800,42379,SD,South Dakota
53,31,NE,Nebraska,438,819,30791,NE,Nebraska
53,38,ND,North Dakota,365,646,20713,ND,North Dakota
53,28,MS,Mississippi,344,645,21865,MS,Mississippi
53,23,ME,Maine,302,516,24943,ME,Maine
53,33,NH,New Hampshire,260,410,30543,NH,New Hampshire
53,44,RI,Rhode Island,186,345,19881,RI,Rhode Island
53,50,VT,Vermont,181,288,12612,VT,Vermont
53,54,WV,West Virginia,164,330,10273,WV,West Virginia
53,10,DE,Delaware,104,176,8915,DE,Delaware
54,96,US+FO,Total Migration-US and Foreign,20177,33642,1219447,US+FO,Total Migration-US and Foreign
54,97,US,Total Migration-US,20015,33384,1211188,US,Total Migration-US
54,98,FO,Total Migration-Foreign,162,258,8259,FO,Total Migration-Foreign
54,97,US,Total Migration-US,17680,30667,814867,US,Total Migration-US
54,54,WV,West Virginia,649802,1299045,45856111,WV,West Virginia
54,39,OH,Ohio,3157,5442,158476,OH,Ohio
54,51,VA,Virginia,2725,4520,154716,VA,Virginia
54,42,PA,Pennsylvania,1931,3063,113708,PA,Pennsylvania
54,24,MD,Maryland,1608,2664,86523,MD,Maryland
54,12,FL,Florida,1562,2608,140591,FL,Florida
54,37,NC,North Carolina,1487,2470,93421,NC,North Carolina
54,21,KY,Kentucky,936,1668,48340,KY,Kentucky
54,45,SC,South Carolina,823,1458,60055,SC,South Carolina
54,48,TX,Texas,711,1253,51269,TX,Texas
54,47,TN,Tennessee,579,956,30920,TN,Tennessee
54,13,GA,Georgia,408,716,23530,GA,Georgia
54,06,CA,California,334,523,23367,CA,California
54,36,NY,New York,311,470,17361,NY,New York
54,26,MI,Michigan,278,446,15942,MI,Michigan
54,08,CO,Colorado,222,316,11835,CO,Colorado
54,18,IN,Indiana,220,390,11677,IN,Indiana
54,17,IL,Illinois,195,331,10522,IL,Illinois
54,01,AL,Alabama,188,341,13360,AL,Alabama
54,04,AZ,Arizona,184,287,12328,AZ,Arizona
54,34,NJ,New Jersey,175,273,9914,NJ,New Jersey
54,57,,,162,258,8259,,
54,53,WA,Washington,159,234,10006,WA,Washington
54,29,MO,Missouri,138,246,8943,MO,Missouri
54,55,WI,Wisconsin,112,171,8304,WI,Wisconsin
54,25,MA,Massachusetts,104,137,6763,MA,Massachusetts
54,40,OK,Oklahoma,98,163,4673,OK,Oklahoma
54,11,DC,District Of Columbia,89,114,5315,DC,District Of Columbia
54,10,DE,Delaware,89,147,5730,DE,Delaware
54,22,LA,Louisiana,82,120,5458,LA,Louisiana
54,32,NV,Nevada,78,116,4861,NV,Nevada
54,27,MN,Minnesota,78,123,4962,MN,Minnesota
54,41,OR,Oregon,73,106,4524,OR,Oregon
54,28,MS,Mississippi,72,120,5365,MS,Mississippi
54,49,UT,Utah,70,121,3397,UT,Utah
54,05,AR,Arkansas,70,140,4827,AR,Arkansas
54,20,KS,Kansas,68,119,3313,KS,Kansas
54,09,CT,Connecticut,62,107,3847,CT,Connecticut
54,23,ME,Maine,54,86,3791,ME,Maine
54,19,IA,Iowa,53,114,3417,IA,Iowa
54,35,NM,New Mexico,50,91,2550,NM,New Mexico
54,15,HI,Hawaii,47,65,2738,HI,Hawaii
54,30,MT,Montana,43,81,2509,MT,Montana
54,33,NH,New Hampshire,41,65,2452,NH,New Hampshire
54,02,AK,Alaska,41,60,2217,AK,Alaska
54,56,WY,Wyoming,37,53,2198,WY,Wyoming
54,16,ID,Idaho,36,61,2614,ID,Idaho
54,38,ND,North Dakota,32,60,1267,ND,North Dakota
54,46,SD,South Dakota,31,53,2308,SD,South Dakota
54,31,NE,Nebraska,30,52,1601,NE,Nebraska
54,44,RI,Rhode Island,24,35,1698,RI,Rhode Island
54,50,VT,Vermont,20,29,1685,VT,Vermont
55,96,US+FO,Total Migration-US and Foreign,57226,88836,4249685,US+FO,Total Migration-US and Foreign
55,97,US,Total Migration-US,56159,87047,4177449,US,Total Migration-US
55,98,FO,Total Migration-Foreign,1067,1789,72236,FO,Total Migration-Foreign
55,97,US,Total Migration-US,91124,141798,5762768,US,Total Migration-US
55,55,WI,Wisconsin,2441603,4784708,220689680,WI,Wisconsin
55,27,MN,Minnesota,8321,11869,502975,MN,Minnesota
55,17,IL,Illinois,8111,11973,545970,IL,Illinois
55,12,FL,Florida,5044,8428,625431,FL,Florida
55,48,TX,Texas,3710,6450,276884,TX,Texas
55,06,CA,California,2645,3860,218430,CA,California
55,04,AZ,Arizona,2415,3871,183404,AZ,Arizona
55,26,MI,Michigan,2334,3774,148786,MI,Michigan
55,08,CO,Colorado,2103,2869,160771,CO,Colorado
55,37,NC,North Carolina,1541,2606,131108,NC,North Carolina
55,19,IA,Iowa,1458,2282,88783,IA,Iowa
55,47,TN,Tennessee,1345,2213,108780,TN,Tennessee
55,36,NY,New York,1306,1682,88341,NY,New York
55,13,GA,Georgia,1151,2047,82728,GA,Georgia
55,53,WA,Washington,1137,1644,89743,WA,Washington
55,57,,,1067,1789,72236,,
55,18,IN,Indiana,1065,1856,76331,IN,Indiana
55,39,OH,Ohio,998,1591,70821,OH,Ohio
55,29,MO,Missouri,892,1486,56752,MO,Missouri
55,51,VA,Virginia,856,1291,60089,VA,Virginia
55,45,SC,South Carolina,732,1235,62316,SC,South Carolina
55,42,PA,Pennsylvania,665,997,47646,PA,Pennsylvania
55,32,NV,Nevada,582,916,39430,NV,Nevada
55,25,MA,Massachusetts,581,787,45918,MA,Massachusetts
55,41,OR,Oregon,566,792,38369,OR,Oregon
55,49,UT,Utah,475,697,33026,UT,Utah
55,21,KY,Kentucky,452,795,29270,KY,Kentucky
55,24,MD,Maryland,418,621,26563,MD,Maryland
55,40,OK,Oklahoma,374,611,19839,OK,Oklahoma
55,01,AL,Alabama,373,654,24578,AL,Alabama
55,20,KS,Kansas,353,597,22899,KS,Kansas
55,05,AR,Arkansas,334,586,20535,AR,Arkansas
55,30,MT,Montana,329,471,21697,MT,Montana
55,34,NJ,New Jersey,303,452,27545,NJ,New Jersey
55,46,SD,South Dakota,302,487,22679,SD,South Dakota
55,31,NE,Nebraska,283,444,17594,NE,Nebraska
55,35,NM,New Mexico,264,395,16124,NM,New Mexico
55,28,MS,Mississippi,263,481,12028,MS,Mississippi
55,38,ND,North Dakota,248,391,13759,ND,North Dakota
55,22,LA,Louisiana,236,410,13633,LA,Louisiana
55,16,ID,Idaho,221,376,14404,ID,Idaho
55,02,AK,Alaska,195,307,11249,AK,Alaska
55,15,HI,Hawaii,192,324,11626,HI,Hawaii
55,09,CT,Connecticut,183,279,12150,CT,Connecticut
55,11,DC,District Of Columbia,171,202,12289,DC,District Of Columbia
55,56,WY,Wyoming,153,222,8411,WY,Wyoming
55,23,ME,Maine,124,192,8064,ME,Maine
55,33,NH,New Hampshire,103,146,10828,NH,New Hampshire
55,54,WV,West Virginia,68,129,4679,WV,West Virginia
55,10,DE,Delaware,64,100,4985,DE,Delaware
55,50,VT,Vermont,60,88,4077,VT,Vermont
55,44,RI,Rhode Island,60,71,3116,RI,Rhode Island
56,96,US+FO,Total Migration-US and Foreign,12688,21977,877173,US+FO,Total Migration-US and Foreign
56,97,US,Total Migration-US,12515,21663,865524,US,Total Migration-US
56,98,FO,Total Migration-Foreign,173,314,11649,FO,Total Migration-Foreign
56,97,US,Total Migration-US,4614,7821,279765,US,Total Migration-US
56,56,WY,Wyoming,228840,464392,26656040,WY,Wyoming
56,08,CO,Colorado,1874,2897,129923,CO,Colorado
56,49,UT,Utah,958,1667,61053,UT,Utah
56,48,TX,Texas,827,1575,64072,TX,Texas
56,30,MT,Montana,700,1120,42062,MT,Montana
56,16,ID,Idaho,645,1179,46516,ID,Idaho
56,04,AZ,Arizona,619,1049,44820,AZ,Arizona
56,06,CA,California,609,988,57823,CA,California
56,12,FL,Florida,501,942,54969,FL,Florida
56,46,SD,South Dakota,453,796,25580,SD,South Dakota
56,31,NE,Nebraska,387,687,19840,NE,Nebraska
56,53,WA,Washington,373,577,22613,WA,Washington
56,32,NV,Nevada,281,463,23755,NV,Nevada
56,41,OR,Oregon,263,414,14830,OR,Oregon
56,40,OK,Oklahoma,225,488,14785,OK,Oklahoma
56,29,MO,Missouri,223,440,14352,MO,Missouri
56,37,NC,North Carolina,203,376,14655,NC,North Carolina
56,35,NM,New Mexico,194,354,11514,NM,New Mexico
56,38,ND,North Dakota,191,392,12543,ND,North Dakota
56,47,TN,Tennessee,180,312,13199,TN,Tennessee
56,57,,,173,314,11649,,
56,26,MI,Michigan,170,292,9264,MI,Michigan
56,27,MN,Minnesota,168,274,8321,MN,Minnesota
56,55,WI,Wisconsin,156,269,10272,WI,Wisconsin
56,36,NY,New York,155,228,12169,NY,New York
56,51,VA,Virginia,147,275,11751,VA,Virginia
56,39,OH,Ohio,146,247,9199,OH,Ohio
56,13,GA,Georgia,145,291,9487,GA,Georgia
56,17,IL,Illinois,141,223,8222,IL,Illinois
56,45,SC,South Carolina,136,259,9208,SC,South Carolina
56,02,AK,Alaska,136,225,8840,AK,Alaska
56,42,PA,Pennsylvania,131,221,9343,PA,Pennsylvania
56,20,KS,Kansas,129,225,7386,KS,Kansas
56,19,IA,Iowa,116,205,5603,IA,Iowa
56,18,IN,Indiana,113,215,6209,IN,Indiana
56,05,AR,Arkansas,108,208,6321,AR,Arkansas
56,01,AL,Alabama,87,214,5427,AL,Alabama
56,21,KY,Kentucky,80,162,4630,KY,Kentucky
56,15,HI,Hawaii,80,146,4643,HI,Hawaii
56,24,MD,Maryland,73,125,4324,MD,Maryland
56,22,LA,Louisiana,62,122,3558,LA,Louisiana
56,25,MA,Massachusetts,59,78,5168,MA,Massachusetts
56,23,ME,Maine,46,71,3181,ME,Maine
56,34,NJ,New Jersey,40,64,2072,NJ,New Jersey
56,54,WV,West Virginia,36,69,2931,WV,West Virginia
56,28,MS,Mississippi,36,78,1796,MS,Mississippi
